yy,dat,trip,effort,gr,sp,l_cm,w_cm
2014,4/7/14,246,10,Speargun,Caesio cuning,46,2290.222264
2014,4/7/14,246,10,Speargun,Caesio cuning,46,2290.222264
2014,4/7/14,246,10,Speargun,Caesio cuning,46,2290.222264
2014,4/7/14,246,10,Speargun,Caesio cuning,45,2142.566544
2014,4/7/14,246,10,Speargun,Caesio cuning,48,2605.691612
2014,4/7/14,246,10,Speargun,Caesio cuning,49,2773.804758
2014,4/7/14,246,10,Speargun,Caesio cuning,49,2773.804758
2014,4/7/14,246,10,Speargun,Caesio cuning,50,2949.036733
2014,4/7/14,246,10,Speargun,Caesio cuning,51,3131.537545
2014,4/7/14,246,10,Speargun,Caesio cuning,39,1388.319541
2014,4/7/14,246,10,Speargun,Caesio cuning,25,360.4931604
2014,4/7/14,246,10,Speargun,Caesio cuning,31,692.102253
2014,4/7/14,246,10,Speargun,Caesio cuning,33,836.5681066
2014,4/7/14,246,10,Speargun,Caesio cuning,27,455.244325
2014,4/7/14,246,10,Speargun,Caesio cuning,26,406.0182179
2014,4/7/14,246,10,Speargun,Caesio cuning,24,318.522314
2014,4/7/14,246,10,Speargun,Caesio cuning,21,212.4695414
2014,4/7/14,246,10,Speargun,Caesio cuning,26,406.0182179
2014,4/7/14,246,10,Speargun,Caesio cuning,25,360.4931604
2014,4/7/14,246,10,Speargun,Caesio cuning,25,360.4931604
2014,4/7/14,246,10,Speargun,Caesio cuning,24,318.522314
2014,4/7/14,246,10,Speargun,Caesio cuning,25,360.4931604
2014,4/7/14,246,10,Speargun,Caesio cuning,20,183.2510568
2014,4/7/14,246,10,Speargun,Caesio cuning,27,455.244325
2014,4/7/14,246,10,Speargun,Caesio cuning,23,279.9590295
2014,4/7/14,246,10,Speargun,Caesio cuning,26,406.0182179
2014,4/7/14,246,10,Speargun,Caesio cuning,20,183.2510568
2014,4/7/14,246,10,Speargun,Caesio cuning,25,360.4931604
2014,4/7/14,246,10,Speargun,Caesio cuning,24,318.522314
2014,4/7/14,246,10,Speargun,Caesio cuning,23,279.9590295
2014,4/7/14,246,10,Speargun,Caesio cuning,21,212.4695414
2014,4/8/14,250,7,Speargun,Caesio cuning,24,318.522314
2014,4/8/14,250,7,Speargun,Caesio cuning,27,455.244325
2014,4/8/14,250,7,Speargun,Caesio cuning,24,318.522314
2014,4/8/14,250,7,Speargun,Caesio cuning,24,318.522314
2014,4/8/14,250,7,Speargun,Caesio cuning,25,360.4931604
2014,4/8/14,250,7,Speargun,Caesio cuning,21,212.4695414
2014,4/8/14,250,7,Speargun,Caesio cuning,20,183.2510568
2014,4/8/14,250,7,Speargun,Caesio cuning,20,183.2510568
2014,4/8/14,250,7,Speargun,Caesio cuning,20,183.2510568
2014,4/8/14,250,7,Speargun,Caesio cuning,84,14218.80133
2014,4/8/14,250,7,Speargun,Caesio cuning,68,7491.984325
2014,4/8/14,250,7,Speargun,Caesio cuning,64,6233.934748
2014,4/8/14,250,7,Speargun,Caesio cuning,54,3724.154532
2014,4/8/14,250,7,Speargun,Caesio cuning,57,4387.60045
2014,4/8/14,250,7,Speargun,Caesio cuning,57,4387.60045
2014,4/8/14,250,7,Speargun,Caesio cuning,34,915.8275571
2014,4/8/14,250,7,Speargun,Caesio cuning,35,999.9688213
2014,4/8/14,250,7,Speargun,Caesio cuning,39,1388.319541
2014,4/8/14,250,7,Speargun,Caesio cuning,42,1738.120306
2014,4/8/14,250,7,Speargun,Caesio cuning,43,1866.665006
2014,4/8/14,250,7,Speargun,Caesio cuning,23,279.9590295
2014,4/8/14,250,7,Speargun,Caesio cuning,23,279.9590295
2014,4/8/14,250,7,Speargun,Caesio cuning,28,508.318502
2014,4/8/14,250,7,Speargun,Caesio cuning,39,1388.319541
2014,4/8/14,250,7,Speargun,Caesio cuning,39,1388.319541
2014,4/8/14,250,7,Speargun,Caesio cuning,34,915.8275571
2014,4/8/14,250,7,Speargun,Caesio cuning,28,508.318502
2014,4/8/14,250,7,Speargun,Caesio cuning,29,565.3879448
2014,4/8/14,250,7,Speargun,Caesio cuning,32,762.0423352
2014,4/8/14,250,7,Speargun,Caesio cuning,31,692.102253
2014,4/8/14,250,7,Speargun,Caesio cuning,30,626.6000187
2014,4/8/14,250,7,Speargun,Caesio cuning,31,692.102253
2014,4/8/14,250,7,Speargun,Caesio cuning,29,565.3879448
2014,4/8/14,250,7,Speargun,Caesio cuning,27,455.244325
2014,4/8/14,250,7,Speargun,Caesio cuning,23,279.9590295
2014,4/8/14,250,7,Speargun,Caesio cuning,29,565.3879448
2014,4/8/14,250,7,Speargun,Caesio cuning,29,565.3879448
2014,4/8/14,250,7,Speargun,Caesio cuning,27,455.244325
2014,4/8/14,250,7,Speargun,Caesio cuning,23,279.9590295
2014,4/10/14,251,10,Trap,Caesio cuning,24,318.522314
2014,4/10/14,251,10,Trap,Caesio cuning,25,360.4931604
2014,4/10/14,251,10,Trap,Caesio cuning,21,212.4695414
2014,4/10/14,251,10,Trap,Caesio cuning,26,406.0182179
2014,4/10/14,251,10,Trap,Caesio cuning,26,406.0182179
2014,4/10/14,251,10,Trap,Caesio cuning,26,406.0182179
2014,4/10/14,251,10,Trap,Caesio cuning,27,455.244325
2014,4/10/14,251,10,Trap,Caesio cuning,27,455.244325
2014,4/10/14,251,10,Trap,Caesio cuning,23,279.9590295
2014,4/10/14,251,10,Trap,Caesio cuning,23,279.9590295
2014,4/10/14,251,10,Trap,Caesio cuning,24,318.522314
2014,4/10/14,251,10,Trap,Caesio cuning,25,360.4931604
2014,4/10/14,251,10,Trap,Caesio cuning,25,360.4931604
2014,4/10/14,251,10,Trap,Caesio cuning,24,318.522314
2014,4/10/14,251,10,Trap,Caesio cuning,26,406.0182179
2014,4/10/14,251,10,Trap,Caesio cuning,27,455.244325
2014,4/10/14,251,10,Trap,Caesio cuning,28,508.318502
2014,4/10/14,251,10,Trap,Caesio cuning,28,508.318502
2014,4/10/14,251,10,Trap,Caesio cuning,28,508.318502
2014,4/10/14,251,10,Trap,Caesio cuning,28,508.318502
2014,4/15/14,259,9,Trap,Caesio cuning,24,318.522314
2014,4/15/14,259,9,Trap,Caesio cuning,24,318.522314
2014,4/15/14,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/14,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/14,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/14,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/14,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/14,259,9,Trap,Caesio cuning,24,318.522314
2014,4/15/14,259,9,Trap,Caesio cuning,24,318.522314
2014,4/15/14,259,9,Trap,Caesio cuning,23,279.9590295
2014,4/15/14,259,9,Trap,Caesio cuning,29,565.3879448
2014,4/15/14,259,9,Trap,Caesio cuning,31,692.102253
2014,4/15/14,259,9,Trap,Caesio cuning,21,212.4695414
2014,4/15/14,259,9,Trap,Caesio cuning,22,244.6568545
2014,4/15/14,259,9,Trap,Caesio cuning,19,156.8555911
2014,4/15/14,259,9,Trap,Caesio cuning,22,244.6568545
2014,4/15/14,259,9,Trap,Caesio cuning,21,212.4695414
2014,4/15/14,259,9,Trap,Caesio cuning,20,183.2510568
2014,4/15/14,259,9,Trap,Caesio cuning,19,156.8555911
2014,4/19/14,263,8,Speargun,Caesio cuning,27,455.244325
2014,4/19/14,263,8,Speargun,Caesio cuning,27,455.244325
2014,4/19/14,263,8,Speargun,Caesio cuning,28,508.318502
2014,4/19/14,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/14,263,8,Speargun,Caesio cuning,26,406.0182179
2014,4/19/14,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/14,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/14,263,8,Speargun,Caesio cuning,30,626.6000187
2014,4/19/14,263,8,Speargun,Caesio cuning,26,406.0182179
2014,4/19/14,263,8,Speargun,Caesio cuning,26,406.0182179
2014,4/19/14,263,8,Speargun,Caesio cuning,34,915.8275571
2014,4/19/14,263,8,Speargun,Caesio cuning,28,508.318502
2014,4/19/14,263,8,Speargun,Caesio cuning,28,508.318502
2014,4/19/14,263,8,Speargun,Caesio cuning,25,360.4931604
2014,4/19/14,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/14,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/14,263,8,Speargun,Caesio cuning,30,626.6000187
2014,4/19/14,263,8,Speargun,Caesio cuning,25,360.4931604
2014,4/19/14,263,8,Speargun,Caesio cuning,27,455.244325
2014,4/19/14,263,8,Speargun,Caesio cuning,27,455.244325
2014,4/19/14,263,8,Speargun,Caesio cuning,31,692.102253
2014,4/19/14,263,8,Speargun,Caesio cuning,33,836.5681066
2014,4/19/14,263,8,Speargun,Caesio cuning,33,836.5681066
2014,4/19/14,263,8,Speargun,Caesio cuning,34,915.8275571
2014,4/19/14,263,8,Speargun,Caesio cuning,30,626.6000187
2014,4/19/14,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/14,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/14,263,8,Speargun,Caesio cuning,29,565.3879448
2014,4/19/14,263,8,Speargun,Caesio cuning,82,13216.90286
2014,4/19/14,263,8,Speargun,Caesio cuning,87,15815.16083
2014,4/19/14,263,8,Speargun,Caesio cuning,77,10921.45528
2014,4/19/14,263,8,Speargun,Caesio cuning,51,3131.537545
2014,4/22/14,265,9,Handline,Caesio cuning,20,183.2510568
2014,4/22/14,265,9,Handline,Caesio cuning,24,318.522314
2014,4/22/14,265,9,Handline,Caesio cuning,24,318.522314
2014,4/22/14,265,9,Handline,Caesio cuning,24,318.522314
2014,4/22/14,265,9,Handline,Caesio cuning,21,212.4695414
2014,4/22/14,265,9,Handline,Caesio cuning,24,318.522314
2014,4/22/14,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/14,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/14,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/14,265,9,Handline,Caesio cuning,26,406.0182179
2014,4/22/14,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/14,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/14,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/14,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/14,265,9,Handline,Caesio cuning,26,406.0182179
2014,4/22/14,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/22/14,265,9,Handline,Caesio cuning,25,360.4931604
2014,4/23/14,267,7,Speargun,Caesio cuning,25,360.4931604
2014,4/23/14,267,7,Speargun,Caesio cuning,26,406.0182179
2014,4/23/14,267,7,Speargun,Caesio cuning,25,360.4931604
2014,4/23/14,267,7,Speargun,Caesio cuning,25,360.4931604
2014,4/23/14,267,7,Speargun,Caesio cuning,25,360.4931604
2014,4/23/14,267,7,Speargun,Caesio cuning,26,406.0182179
2014,4/23/14,267,7,Speargun,Caesio cuning,46,2290.222264
2014,4/23/14,267,7,Speargun,Caesio cuning,47,2444.547384
2014,4/23/14,267,7,Speargun,Caesio cuning,37,1183.490027
2014,4/23/14,267,7,Speargun,Caesio cuning,25,360.4931604
2014,4/23/14,267,7,Speargun,Caesio cuning,22,244.6568545
2014,4/23/14,267,7,Speargun,Caesio cuning,27,455.244325
2014,4/23/14,267,7,Speargun,Caesio cuning,5,2.738294677
2014,4/23/14,267,7,Speargun,Caesio cuning,42,1738.120306
2014,4/23/14,267,7,Speargun,Caesio cuning,38,1283.166925
2014,4/23/14,267,7,Speargun,Caesio cuning,39,1388.319541
2014,4/23/14,267,7,Speargun,Caesio cuning,42,1738.120306
2014,4/23/14,267,7,Speargun,Caesio cuning,26,406.0182179
2014,4/23/14,267,7,Speargun,Caesio cuning,25,360.4931604
2014,4/23/14,267,7,Speargun,Caesio cuning,25,360.4931604
2014,4/23/14,267,7,Speargun,Caesio cuning,26,406.0182179
2014,4/23/14,267,7,Speargun,Caesio cuning,24,318.522314
2014,5/3/14,269,8,Speargun,Caesio cuning,23,279.9590295
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,32,762.0423352
2014,5/3/14,269,8,Speargun,Caesio cuning,26,406.0182179
2014,5/3/14,269,8,Speargun,Caesio cuning,24,318.522314
2014,5/3/14,269,8,Speargun,Caesio cuning,26,406.0182179
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,27,455.244325
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,21,212.4695414
2014,5/3/14,269,8,Speargun,Caesio cuning,20,183.2510568
2014,5/3/14,269,8,Speargun,Caesio cuning,23,279.9590295
2014,5/3/14,269,8,Speargun,Caesio cuning,24,318.522314
2014,5/3/14,269,8,Speargun,Caesio cuning,24,318.522314
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,26,406.0182179
2014,5/3/14,269,8,Speargun,Caesio cuning,24,318.522314
2014,5/3/14,269,8,Speargun,Caesio cuning,21,212.4695414
2014,5/3/14,269,8,Speargun,Caesio cuning,23,279.9590295
2014,5/3/14,269,8,Speargun,Caesio cuning,20,183.2510568
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,25,360.4931604
2014,5/3/14,269,8,Speargun,Caesio cuning,2,0.170155694
2014,5/3/14,269,8,Speargun,Caesio cuning,6,4.75963398
2014,5/3/14,269,8,Speargun,Caesio cuning,26,406.0182179
2014,5/5/14,270,7,Trap,Caesio cuning,34,915.8275571
2014,5/5/14,270,7,Trap,Caesio cuning,33,836.5681066
2014,5/5/14,270,7,Trap,Caesio cuning,30,626.6000187
2014,5/5/14,270,7,Trap,Caesio cuning,27,455.244325
2014,5/5/14,270,7,Trap,Caesio cuning,30,626.6000187
2014,5/5/14,270,7,Trap,Caesio cuning,29,565.3879448
2014,5/5/14,270,7,Trap,Caesio cuning,28,508.318502
2014,5/5/14,270,7,Trap,Caesio cuning,29,565.3879448
2014,5/5/14,270,7,Trap,Caesio cuning,28,508.318502
2014,5/5/14,270,7,Trap,Caesio cuning,25,360.4931604
2014,5/5/14,270,7,Trap,Caesio cuning,26,406.0182179
2014,5/5/14,270,7,Trap,Caesio cuning,27,455.244325
2014,5/5/14,270,7,Trap,Caesio cuning,27,455.244325
2014,5/5/14,270,7,Trap,Caesio cuning,30,626.6000187
2014,5/5/14,270,7,Trap,Caesio cuning,31,692.102253
2014,5/5/14,270,7,Trap,Caesio cuning,32,762.0423352
2014,5/5/14,270,7,Trap,Caesio cuning,33,836.5681066
2014,5/5/14,270,7,Trap,Caesio cuning,34,915.8275571
2014,5/5/14,270,7,Trap,Caesio cuning,33,836.5681066
2014,5/5/14,270,7,Trap,Caesio cuning,30,626.6000187
2014,5/5/14,270,7,Trap,Caesio cuning,29,565.3879448
2014,5/5/14,271,9,Speargun,Caesio cuning,24,318.522314
2014,5/5/14,271,9,Speargun,Caesio cuning,25,360.4931604
2014,5/5/14,271,9,Speargun,Caesio cuning,26,406.0182179
2014,5/5/14,271,9,Speargun,Caesio cuning,25,360.4931604
2014,5/5/14,271,9,Speargun,Caesio cuning,25,360.4931604
2014,5/5/14,271,9,Speargun,Caesio cuning,26,406.0182179
2014,5/5/14,271,9,Speargun,Caesio cuning,24,318.522314
2014,5/5/14,271,9,Speargun,Caesio cuning,23,279.9590295
2014,5/5/14,271,9,Speargun,Caesio cuning,24,318.522314
2014,5/5/14,271,9,Speargun,Caesio cuning,20,183.2510568
2014,5/5/14,271,9,Speargun,Caesio cuning,26,406.0182179
2014,5/5/14,271,9,Speargun,Caesio cuning,24,318.522314
2014,5/5/14,271,9,Speargun,Caesio cuning,25,360.4931604
2014,5/5/14,271,9,Speargun,Caesio cuning,26,406.0182179
2014,5/5/14,271,9,Speargun,Caesio cuning,26,406.0182179
2014,5/5/14,271,9,Speargun,Caesio cuning,21,212.4695414
2014,5/5/14,271,9,Speargun,Caesio cuning,22,244.6568545
2014,5/5/14,271,9,Speargun,Caesio cuning,24,318.522314
2014,5/5/14,272,10,Handline,Caesio cuning,24,318.522314
2014,5/5/14,272,10,Handline,Caesio cuning,22,244.6568545
2014,5/5/14,272,10,Handline,Caesio cuning,23,279.9590295
2014,5/5/14,272,10,Handline,Caesio cuning,25,360.4931604
2014,5/5/14,272,10,Handline,Caesio cuning,25,360.4931604
2014,5/5/14,272,10,Handline,Caesio cuning,26,406.0182179
2014,5/5/14,272,10,Handline,Caesio cuning,24,318.522314
2014,5/5/14,272,10,Handline,Caesio cuning,24,318.522314
2014,5/5/14,272,10,Handline,Caesio cuning,26,406.0182179
2014,5/5/14,272,10,Handline,Caesio cuning,26,406.0182179
2014,5/5/14,272,10,Handline,Caesio cuning,25,360.4931604
2014,5/5/14,272,10,Handline,Caesio cuning,27,455.244325
2014,5/5/14,272,10,Handline,Caesio cuning,25,360.4931604
2014,5/6/14,273,9,Trap,Caesio cuning,33,836.5681066
2014,5/6/14,273,9,Trap,Caesio cuning,30,626.6000187
2014,5/6/14,273,9,Trap,Caesio cuning,34,915.8275571
2014,5/6/14,273,9,Trap,Caesio cuning,30,626.6000187
2014,5/6/14,273,9,Trap,Caesio cuning,28,508.318502
2014,5/6/14,273,9,Trap,Caesio cuning,28,508.318502
2014,5/6/14,273,9,Trap,Caesio cuning,27,455.244325
2014,5/6/14,273,9,Trap,Caesio cuning,29,565.3879448
2014,5/6/14,273,9,Trap,Caesio cuning,26,406.0182179
2014,5/6/14,273,9,Trap,Caesio cuning,26,406.0182179
2014,5/6/14,273,9,Trap,Caesio cuning,25,360.4931604
2014,5/6/14,273,9,Trap,Caesio cuning,28,508.318502
2014,5/6/14,273,9,Trap,Caesio cuning,28,508.318502
2014,5/7/14,275,7,Speargun,Caesio cuning,24,318.522314
2014,5/7/14,275,7,Speargun,Caesio cuning,25,360.4931604
2014,5/7/14,275,7,Speargun,Caesio cuning,23,279.9590295
2014,5/7/14,275,7,Speargun,Caesio cuning,25,360.4931604
2014,5/7/14,275,7,Speargun,Caesio cuning,24,318.522314
2014,5/7/14,275,7,Speargun,Caesio cuning,26,406.0182179
2014,5/7/14,275,7,Speargun,Caesio cuning,26,406.0182179
2014,5/7/14,275,7,Speargun,Caesio cuning,26,406.0182179
2014,5/7/14,275,7,Speargun,Caesio cuning,27,455.244325
2014,5/7/14,275,7,Speargun,Caesio cuning,26,406.0182179
2014,5/7/14,275,7,Speargun,Caesio cuning,26,406.0182179
2014,5/7/14,275,7,Speargun,Caesio cuning,28,508.318502
2014,5/7/14,275,7,Speargun,Caesio cuning,27,455.244325
2014,5/7/14,275,7,Speargun,Caesio cuning,25,360.4931604
2014,5/7/14,275,7,Speargun,Caesio cuning,25,360.4931604
2014,5/7/14,275,7,Speargun,Caesio cuning,25,360.4931604
2014,5/7/14,275,7,Speargun,Caesio cuning,26,406.0182179
2014,5/7/14,275,7,Speargun,Caesio cuning,25,360.4931604
2014,5/8/14,276,8,Handline,Caesio cuning,30,626.6000187
2014,5/8/14,276,8,Handline,Caesio cuning,27,455.244325
2014,5/8/14,276,8,Handline,Caesio cuning,28,508.318502
2014,5/8/14,276,8,Handline,Caesio cuning,28,508.318502
2014,5/8/14,276,8,Handline,Caesio cuning,26,406.0182179
2014,5/8/14,276,8,Handline,Caesio cuning,25,360.4931604
2014,5/8/14,276,8,Handline,Caesio cuning,28,508.318502
2014,5/8/14,276,8,Handline,Caesio cuning,27,455.244325
2014,5/8/14,276,8,Handline,Caesio cuning,27,455.244325
2014,5/8/14,276,8,Handline,Caesio cuning,28,508.318502
2014,5/8/14,276,8,Handline,Caesio cuning,26,406.0182179
2014,5/8/14,276,8,Handline,Caesio cuning,29,565.3879448
2014,5/8/14,276,8,Handline,Caesio cuning,27,455.244325
2014,5/8/14,276,8,Handline,Caesio cuning,27,455.244325
2014,5/8/14,278,11,Trap,Caesio cuning,29,565.3879448
2014,5/8/14,278,11,Trap,Caesio cuning,33,836.5681066
2014,5/8/14,278,11,Trap,Caesio cuning,30,626.6000187
2014,5/8/14,278,11,Trap,Caesio cuning,28,508.318502
2014,5/8/14,278,11,Trap,Caesio cuning,28,508.318502
2014,5/8/14,278,11,Trap,Caesio cuning,27,455.244325
2014,5/8/14,278,11,Trap,Caesio cuning,27,455.244325
2014,5/8/14,278,11,Trap,Caesio cuning,28,508.318502
2014,5/8/14,278,11,Trap,Caesio cuning,29,565.3879448
2014,5/8/14,278,11,Trap,Caesio cuning,28,508.318502
2014,5/8/14,278,11,Trap,Caesio cuning,27,455.244325
2014,5/8/14,278,11,Trap,Caesio cuning,27,455.244325
2014,5/8/14,278,11,Trap,Caesio cuning,26,406.0182179
2014,5/8/14,278,11,Trap,Caesio cuning,27,455.244325
2014,5/8/14,278,11,Trap,Caesio cuning,27,455.244325
2014,5/8/14,278,11,Trap,Caesio cuning,28,508.318502
2014,5/8/14,278,11,Trap,Caesio cuning,28,508.318502
2014,5/8/14,278,11,Trap,Caesio cuning,29,565.3879448
2014,5/8/14,278,11,Trap,Caesio cuning,30,626.6000187
2014,5/12/14,282,6,Speargun,Caesio cuning,21,212.4695414
2014,5/12/14,282,6,Speargun,Caesio cuning,24,318.522314
2014,5/12/14,282,6,Speargun,Caesio cuning,24,318.522314
2014,5/12/14,282,6,Speargun,Caesio cuning,25,360.4931604
2014,5/12/14,282,6,Speargun,Caesio cuning,26,406.0182179
2014,5/12/14,282,6,Speargun,Caesio cuning,26,406.0182179
2014,5/12/14,282,6,Speargun,Caesio cuning,27,455.244325
2014,5/12/14,282,6,Speargun,Caesio cuning,25,360.4931604
2014,5/12/14,282,6,Speargun,Caesio cuning,25,360.4931604
2014,5/12/14,282,6,Speargun,Caesio cuning,24,318.522314
2014,5/12/14,282,6,Speargun,Caesio cuning,25,360.4931604
2014,5/12/14,282,6,Speargun,Caesio cuning,25,360.4931604
2014,5/12/14,282,6,Speargun,Caesio cuning,22,244.6568545
2014,5/12/14,282,6,Speargun,Caesio cuning,23,279.9590295
2014,5/12/14,282,6,Speargun,Caesio cuning,23,279.9590295
2014,5/12/14,282,6,Speargun,Caesio cuning,26,406.0182179
2014,5/12/14,282,6,Speargun,Caesio cuning,26,406.0182179
2014,5/12/14,282,6,Speargun,Caesio cuning,25,360.4931604
2014,5/12/14,282,6,Speargun,Caesio cuning,25,360.4931604
2014,5/12/14,282,6,Speargun,Caesio cuning,26,406.0182179
2014,5/12/14,282,6,Speargun,Caesio cuning,27,455.244325
2014,5/12/14,282,6,Speargun,Caesio cuning,26,406.0182179
2014,5/12/14,282,6,Speargun,Caesio cuning,26,406.0182179
2014,5/12/14,282,6,Speargun,Caesio cuning,27,455.244325
2014,5/12/14,282,6,Speargun,Caesio cuning,28,508.318502
2014,5/12/14,282,6,Speargun,Caesio cuning,28,508.318502
2014,5/12/14,282,6,Speargun,Caesio cuning,23,279.9590295
2014,5/12/14,282,6,Speargun,Caesio cuning,23,279.9590295
2014,5/12/14,282,6,Speargun,Caesio cuning,23,279.9590295
2014,5/12/14,282,6,Speargun,Caesio cuning,23,279.9590295
2014,5/12/14,282,6,Speargun,Caesio cuning,25,360.4931604
2014,5/12/14,282,6,Speargun,Caesio cuning,25,360.4931604
2014,5/12/14,282,6,Speargun,Caesio cuning,24,318.522314
2014,5/12/14,282,6,Speargun,Caesio cuning,25,360.4931604
2014,5/12/14,282,6,Speargun,Caesio cuning,24,318.522314
2014,5/20/14,289,8,Speargun,Caesio cuning,22,244.6568545
2014,5/20/14,289,8,Speargun,Caesio cuning,23,279.9590295
2014,5/20/14,289,8,Speargun,Caesio cuning,23,279.9590295
2014,5/20/14,289,8,Speargun,Caesio cuning,24,318.522314
2014,5/20/14,289,8,Speargun,Caesio cuning,24,318.522314
2014,5/20/14,289,8,Speargun,Caesio cuning,25,360.4931604
2014,5/20/14,289,8,Speargun,Caesio cuning,25,360.4931604
2014,5/20/14,289,8,Speargun,Caesio cuning,26,406.0182179
2014,5/20/14,289,8,Speargun,Caesio cuning,26,406.0182179
2014,5/20/14,289,8,Speargun,Caesio cuning,21,212.4695414
2014,5/20/14,289,8,Speargun,Caesio cuning,20,183.2510568
2014,5/20/14,289,8,Speargun,Caesio cuning,23,279.9590295
2014,5/20/14,289,8,Speargun,Caesio cuning,24,318.522314
2014,5/20/14,289,8,Speargun,Caesio cuning,25,360.4931604
2014,5/20/14,289,8,Speargun,Caesio cuning,25,360.4931604
2014,5/20/14,289,8,Speargun,Caesio cuning,26,406.0182179
2014,5/20/14,289,8,Speargun,Caesio cuning,25,360.4931604
2014,5/20/14,289,8,Speargun,Caesio cuning,25,360.4931604
2014,5/20/14,289,8,Speargun,Caesio cuning,24,318.522314
2014,5/20/14,289,8,Speargun,Caesio cuning,21,212.4695414
2014,5/20/14,289,8,Speargun,Caesio cuning,24,318.522314
2014,5/21/14,290,7,Speargun,Caesio cuning,31,692.102253
